,Province/State,country,latest_hosp_beds_per_1000,latest_doctors_per_1000,GDP_per_capita,SPAR_index,IVDI_score,city_pop,effective_dist,geo_dist,ann_pass_flux,connected_airports,1/10/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,12/08/19,12/11/19,12/12/19,12/15/19,12/17/19,12/18/19,12/19/19,12/20/19,12/21/19,12/22/19,12/23/19,12/24/19,12/25/19,12/26/19,12/27/19,12/28/19,12/29/19,12/30/19,12/31/19,2/1/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/2/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,3/1/20,3/2/20,3/3/20,3/4/20,Lat,Long,12/09/19,12/10/19,12/13/19,12/14/19,12/16/19,01/01/20,01/02/20,01/03/20,01/04/20,01/05/20,01/06/20,01/07/20,01/08/20,01/09/20,01/11/20,01/12/20,01/13/20,01/14/20,01/15/20,01/16/20,01/17/20,01/18/20,01/19/20,01/20/20,01/21/20
77,Beijing,China,4.200000000000001,1.7854999999999999,18236.612981649803,94.30769230769228,0.6762940894999999,1928.2541732309658,5.771801285272729,1042.4668532272726,7961770.0,53.27272727272727,1.0,14.0,22.0,36.0,41.0,68.0,80.0,91.0,111.0,114.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,337.0,342.0,352.0,366.0,372.0,375.0,380.0,381.0,387.0,393.0,191.0,395.0,396.0,399.0,399.0,399.0,400.0,400.0,410.0,410.0,411.0,212.0,228.0,253.0,274.0,297.0,315.0,326.0,413.0,414.0,414.0,418.0,40.18240000000001,116.41419999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,"Berkeley, CA",United States,2.8999999999999995,2.5947999999999998,62794.5856522398,91.0,0.81974486875,1306.9565552107206,13.431167132499997,10506.19653125,6028909.9375,32.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37.8715,-122.27300000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,"Boston, MA",United States,2.899999999999999,2.5947999999999998,62794.58565223983,91.0,0.81974486875,2055.611288440444,13.991681752105265,11848.844333157893,7048855.0,51.473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.360099999999996,-71.0589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,British Columbia,Canada,2.6999999999999997,2.6101999999999994,48130.25597250429,99.46153846153847,0.8893884466250002,1759.7440669047621,12.406527951700001,9591.1809515,3536949.0,24.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,8.0,8.0,9.0,12.0,49.28269999999999,-123.12069999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Chongqing,China,4.200000000000001,1.7854999999999999,18236.612981649807,94.30769230769229,0.6762940895,1365.466727433957,5.696277269307694,631.6586947538461,4739646.269230769,34.34615384615385,1.0,6.0,9.0,27.0,57.0,75.0,110.0,132.0,147.0,182.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,486.0,505.0,518.0,529.0,537.0,544.0,551.0,553.0,555.0,560.0,300.0,567.0,572.0,573.0,575.0,576.0,576.0,576.0,576.0,576.0,576.0,337.0,366.0,389.0,411.0,426.0,428.0,468.0,576.0,576.0,576.0,576.0,30.057200000000005,107.87400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,"Contra Costa County, CA",United States,2.8999999999999995,2.5947999999999998,62794.5856522398,91.0,0.81974486875,1306.9565552107206,13.431167132499997,10506.19653125,6028909.9375,32.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.8534,-121.9018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,"Cook County, IL",United States,2.9,2.5948,62794.58565223984,91.0,0.81974486875,1441.5647151545902,13.94232387137218,11689.513343139097,4260206.568609023,34.712406015037594,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,41.7377,-87.69759999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Diamond Princess cruise ship,Diamond Princess cruise ship,2.8999999999999995,2.5947999999999998,34438.39850000646,91.0,0.7298371306249999,7594.105000664323,11.030660730315788,2287.4987698421046,5810211.736842105,20.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,135.0,175.0,175.0,218.0,285.0,355.0,454.0,542.0,621.0,0.0,634.0,634.0,634.0,691.0,691.0,691.0,705.0,705.0,705.0,705.0,0.0,0.0,0.0,0.0,61.0,61.0,64.0,705.0,705.0,706.0,706.0,35.4437,139.63799999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,From Diamond Princess,Australia,3.7999999999999985,3.587400000000001,51663.36509484492,89.76923076923073,0.8179957652500001,7594.105000664323,11.030660730315788,2287.4987698421046,5810211.736842105,20.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4437,139.63799999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Fujian,China,4.200000000000001,1.7854999999999996,18236.612981649807,94.30769230769232,0.6762940895000003,1487.7902689742261,5.85498294075,726.4280344350001,3157411.45,29.375,1.0,1.0,5.0,10.0,18.0,35.0,59.0,80.0,84.0,101.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,261.0,267.0,272.0,279.0,281.0,285.0,287.0,290.0,292.0,293.0,159.0,293.0,293.0,293.0,293.0,293.0,294.0,294.0,296.0,296.0,296.0,179.0,194.0,205.0,215.0,224.0,239.0,250.0,296.0,296.0,296.0,296.0,26.078899999999987,117.98740000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,"Fulton County, GA",United States,2.899999999999999,2.5947999999999998,62794.58565223983,91.0,0.81974486875,1127.0664477515745,15.124195567041587,12600.106913345937,4559971.721172023,28.112948960302457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,33.8034,-84.39629999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Gansu,China,4.2,1.7855,18236.6129816498,94.30769230769228,0.6762940894999999,1143.5789292909471,5.2640091856666675,1080.0134528666665,4461602.5,32.666666666666664,1.0,0.0,2.0,2.0,4.0,7.0,14.0,19.0,24.0,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,83.0,86.0,87.0,90.0,90.0,90.0,90.0,91.0,91.0,91.0,51.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,55.0,57.0,62.0,62.0,67.0,79.0,83.0,91.0,91.0,91.0,91.0,36.0611,103.8343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,"Grafton County, NH",United States,2.899999999999999,2.5947999999999998,62794.585652239824,91.0,0.81974486875,2042.5432897317057,13.923220361111111,11810.159683888887,6464419.583333333,48.19444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,43.908800000000014,-71.82600000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Guangdong,China,4.200000000000001,1.7854999999999996,18236.612981649807,94.30769230769229,0.6762940895,1801.1675092975304,5.400113879,886.3345825285716,8777823.75,52.357142857142854,1.0,26.0,32.0,53.0,78.0,111.0,151.0,207.0,277.0,354.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,1159.0,1177.0,1219.0,1241.0,1261.0,1294.0,1316.0,1322.0,1328.0,1331.0,632.0,1332.0,1333.0,1339.0,1342.0,1345.0,1347.0,1347.0,1347.0,1348.0,1349.0,725.0,813.0,895.0,970.0,1034.0,1095.0,1131.0,1349.0,1350.0,1350.0,1350.0,23.3417,113.42440000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Guangxi,China,4.200000000000001,1.7855,18236.612981649803,94.30769230769228,0.6762940894999999,1570.1702926889336,6.0303212541999995,1061.81216174,6340673.85,44.3,1.0,2.0,5.0,23.0,23.0,36.0,46.0,51.0,58.0,78.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,210.0,215.0,222.0,222.0,226.0,235.0,237.0,238.0,242.0,244.0,111.0,245.0,246.0,249.0,249.0,251.0,252.0,252.0,252.0,252.0,252.0,127.0,139.0,150.0,168.0,172.0,183.0,195.0,252.0,252.0,252.0,252.0,23.829800000000002,108.78810000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Guizhou,China,4.200000000000001,1.7854999999999999,18236.612981649803,94.30769230769228,0.6762940894999999,1404.2051402696534,5.199450128083334,837.9494578583334,4274662.166666667,33.041666666666664,0.0,1.0,3.0,3.0,4.0,5.0,7.0,9.0,9.0,12.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,109.0,127.0,133.0,135.0,140.0,143.0,144.0,146.0,146.0,146.0,38.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,46.0,58.0,64.0,71.0,81.0,89.0,99.0,146.0,146.0,146.0,146.0,26.815400000000007,106.87480000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Hainan,China,4.200000000000001,1.7854999999999999,18236.612981649803,94.30769230769228,0.6762940894999999,1409.2838253527507,7.609297407818181,1348.7098517545455,2996085.5,27.136363636363637,1.0,4.0,5.0,8.0,19.0,22.0,33.0,40.0,43.0,46.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,138.0,144.0,157.0,157.0,159.0,162.0,162.0,163.0,163.0,168.0,64.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,72.0,80.0,99.0,106.0,117.0,124.0,131.0,168.0,168.0,168.0,168.0,19.195899999999998,109.74530000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Hebei,China,4.200000000000001,1.7854999999999996,18236.612981649807,94.30769230769232,0.6762940895000003,1397.123329412799,6.2856169865789475,797.2525622526312,5010804.921052632,38.578947368421055,1.0,1.0,1.0,2.0,8.0,13.0,18.0,33.0,48.0,65.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,218.0,239.0,251.0,265.0,283.0,291.0,300.0,301.0,306.0,306.0,104.0,307.0,308.0,309.0,311.0,311.0,311.0,312.0,317.0,318.0,318.0,113.0,126.0,135.0,157.0,172.0,195.0,206.0,318.0,318.0,318.0,318.0,38.04279999999999,114.51489999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Heilongjiang,China,4.2,1.7855,18236.6129816498,94.30769230769229,0.6762940894999999,1183.185756723246,5.997275324,2008.4265880000003,2268929.7,25.8,1.0,0.0,2.0,4.0,9.0,15.0,21.0,33.0,38.0,44.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,331.0,360.0,378.0,395.0,419.0,425.0,445.0,457.0,464.0,470.0,95.0,476.0,479.0,479.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,121.0,155.0,190.0,227.0,277.0,295.0,307.0,480.0,480.0,480.0,480.0,47.861999999999995,127.7615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Henan,China,4.200000000000001,1.7854999999999996,18236.612981649807,94.30769230769232,0.6762940895000003,1221.4850686750178,6.021304528263161,497.54956428421025,3163955.4210526315,31.789473684210527,1.0,5.0,5.0,9.0,32.0,83.0,128.0,168.0,206.0,278.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,1073.0,1105.0,1135.0,1169.0,1184.0,1212.0,1231.0,1246.0,1257.0,1262.0,493.0,1265.0,1267.0,1270.0,1271.0,1271.0,1271.0,1271.0,1272.0,1272.0,1272.0,566.0,675.0,764.0,851.0,914.0,981.0,1033.0,1272.0,1272.0,1272.0,1272.0,33.882020000000004,113.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,"Hillsborough, FL",United States,2.899999999999999,2.5947999999999998,62794.58565223983,91.0,0.81974486875,1405.866204278397,15.278490742105262,13229.079536842106,4457067.236842105,36.078947368421055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,27.99040000000001,-82.30179999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Hong Kong,Hong Kong,4.890900135040281,1.3189999999999997,64596.56385236979,60.46323841903953,0.7298371306249999,1883.047393261661,5.459335222272725,912.0606243818183,10749159.863636363,58.63636363636363,0.0,0.0,2.0,2.0,5.0,8.0,8.0,8.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,38.0,49.0,50.0,53.0,56.0,56.0,57.0,60.0,62.0,63.0,15.0,68.0,68.0,69.0,74.0,79.0,84.0,91.0,92.0,94.0,95.0,15.0,17.0,21.0,24.0,25.0,26.0,29.0,96.0,100.0,100.0,105.0,22.300000000000008,114.20000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Hubei,China,4.200000000000001,1.7854999999999996,18236.612981649807,94.3076923076923,0.6762940895000001,1154.8668722803438,6.111028555600002,341.48223454666663,2842581.3666666667,29.033333333333335,0.0,444.0,444.0,549.0,761.0,1058.0,1423.0,3554.0,3554.0,4903.0,5806.0,1.0,2.0,5.0,8.0,12.0,14.0,16.0,25.0,29.0,37.0,40.0,45.0,47.0,49.0,59.0,68.0,78.0,90.0,104.0,7153.0,31728.0,33366.0,33366.0,48206.0,54406.0,56249.0,58182.0,59989.0,61682.0,62031.0,11177.0,62442.0,62662.0,64084.0,64084.0,64287.0,64786.0,65187.0,65596.0,65914.0,66337.0,13522.0,16678.0,19665.0,22112.0,24953.0,27100.0,29631.0,66907.0,67103.0,67217.0,67332.0,30.97559999999999,112.27070000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"Humboldt County, CA",United States,2.8999999999999995,2.5947999999999998,62794.5856522398,91.0,0.81974486875,1278.8225459496932,13.383486593333332,10268.671266666666,5346419.722222222,30.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,40.745,-123.86949999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Hunan,China,4.200000000000001,1.7854999999999999,18236.612981649807,94.30769230769229,0.6762940895,1326.4172411448571,5.702224890923077,461.9709326769231,4928538.0,36.96153846153846,1.0,4.0,9.0,24.0,43.0,69.0,100.0,143.0,221.0,277.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,879.0,912.0,946.0,968.0,988.0,1001.0,1004.0,1006.0,1007.0,1008.0,463.0,1010.0,1011.0,1013.0,1016.0,1016.0,1016.0,1016.0,1017.0,1017.0,1018.0,521.0,593.0,661.0,711.0,772.0,803.0,838.0,1018.0,1018.0,1018.0,1018.0,27.610400000000002,111.70879999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Inner Mongolia,China,4.2,1.7855,18236.6129816498,94.30769230769229,0.6762940894999999,2364.39877348617,5.894302918000001,1198.8329583999998,11496512.6,53.3,1.0,0.0,0.0,1.0,7.0,7.0,11.0,15.0,16.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,58.0,58.0,60.0,61.0,65.0,68.0,70.0,72.0,73.0,75.0,27.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,34.0,35.0,42.0,46.0,50.0,52.0,54.0,75.0,75.0,75.0,75.0,44.0935,113.94480000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Jiangsu,China,4.200000000000002,1.7854999999999996,18236.61298164981,94.30769230769232,0.6762940895000004,1472.5561156862211,5.820313608521737,574.412281269565,4777448.608695652,35.19565217391305,0.0,1.0,5.0,9.0,18.0,33.0,47.0,70.0,99.0,129.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,492.0,515.0,543.0,570.0,593.0,604.0,617.0,626.0,629.0,631.0,236.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,271.0,308.0,341.0,373.0,408.0,439.0,468.0,631.0,631.0,631.0,631.0,32.971099999999986,119.45499999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Jiangxi,China,4.200000000000001,1.7854999999999996,18236.612981649807,94.3076923076923,0.6762940895000001,1431.0927127010643,5.8710575596,515.0096151466666,3410010.7666666666,31.766666666666666,1.0,2.0,7.0,18.0,18.0,36.0,72.0,109.0,109.0,162.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,771.0,804.0,844.0,872.0,900.0,913.0,925.0,930.0,933.0,934.0,333.0,934.0,934.0,934.0,934.0,934.0,934.0,934.0,934.0,935.0,935.0,391.0,476.0,548.0,600.0,661.0,698.0,740.0,935.0,935.0,935.0,935.0,27.61399999999999,115.72209999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Jilin,China,4.200000000000001,1.7855,18236.612981649803,94.30769230769228,0.6762940894999999,1129.618007976857,6.410133225299999,1884.2219620000003,2103088.0,25.95,1.0,0.0,1.0,3.0,4.0,4.0,6.0,8.0,9.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,80.0,81.0,83.0,84.0,86.0,88.0,89.0,89.0,89.0,90.0,23.0,91.0,91.0,91.0,91.0,93.0,93.0,93.0,93.0,93.0,93.0,31.0,42.0,54.0,59.0,65.0,69.0,78.0,93.0,93.0,93.0,93.0,43.66610000000001,126.1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"King County, WA",United States,2.899999999999999,2.5947999999999998,62794.58565223982,91.0,0.81974486875,1742.7712501984126,12.560520983083334,9644.247048749998,3017027.7083333335,22.083333333333332,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,14.0,21.0,31.0,47.6062,-122.33210000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,"Lackland, TX (From Diamond Princess)",United States,2.899999999999999,2.5947999999999998,62794.58565223982,91.0,0.81974486875,1799.7524864465663,15.124049070000002,12527.40985692308,6999737.0,43.84615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.382900000000003,-98.61339999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Liaoning,China,4.2,1.7855000000000003,18236.6129816498,94.30769230769228,0.6762940894999999,1443.0954239925777,5.6675397817499995,1379.5414906750002,2959934.75,32.375,0.0,2.0,3.0,4.0,17.0,21.0,27.0,34.0,39.0,41.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,108.0,111.0,116.0,117.0,119.0,119.0,121.0,121.0,121.0,121.0,70.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,74.0,81.0,89.0,94.0,99.0,105.0,107.0,122.0,122.0,125.0,125.0,41.2956,122.60850000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
